,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
1290,328,1043,0.5,,,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",barack-obama,Democrat,Illinois,a television interview,"health-care,history,legal-issues,social-security",President,2010-12-13
1291,328,1116,0.2,,,"Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.",russ-feingold,Democrat,Wisconsin,a speech,"agriculture,economy,government-regulation,jobs,labor,unions,workers",,2015-08-18
1292,328,1118,0.1,,,I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.,hillary-clinton,Democrat,New York,a campaign rally in Cleveland,"income,taxes",Presidential candidate,2016-08-17
1293,328,1162,0.4,0.75,,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,bing-west,Other,Rhode Island,a radio interview,military,"Author, retired Marine officer",2014-02-25
1294,328,1355,0.5,,,"Attorney General McCollum, Speaker-Designate Cannon, Senate President-Designate Haridopolos and I stood up to Governor Crist and worked to remove Jim Greer as Chairman because of his mismanagement of the party.",john-thrasher,Republican,Florida,a press release sent by the Republican Party of Florida,legal-issues,Republican Party of Florida Chairman,2010-07-06
1295,329,1047,0.55,,,"When Sarah Palin was in government, Barack Obama was a community organizer.",john-mccain,Republican,Arizona,"Pittsburgh, Pa. ",candidates-biography,U.S. senator,2008-08-30
1296,330,436,0.1,0.1,0.1,"Since 1965, the United States has spent untold trillions yet the poverty rate hasnt budged.",bill-oreilly,Other,,"a comment on Fox News' ""The O'Reilly Factor""","federal-budget,history,poverty,pundits",Fox News Channel host,2011-07-26
1297,330,639,0.35,,,Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.,naha-daily,Other,,a website article,sports,,2015-01-04
1298,330,1346,0.9,,,Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.,steve-rothman,Democrat,,a statement in the Congressional Record,economy,,2011-11-02
1299,330,1348,0.45,0.45,,Women care most about jobs and the economy,pam-bondi,Republican,Florida,a CNN interview,"abortion,jobs,women",,2012-08-27
1300,330,1351,0.5,0.7,,"The money is in the budget to give a tax break to everyone, including people making more than $1 million.",lou-greenwald,Democrat,New Jersey,an interview on 6abcÛªs ÛÏInside StoryÛ,"state-budget,taxes",State Assemblyman,2012-07-15
1301,331,376,0.5,,,"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",eric-cantor,Republican,Virginia,an interview on Comedy Central's Daily Show with Jon Stewart,"federal-budget,history",House Majority Leader,2010-10-12
1302,331,550,1.0,,,"Claims that former Sen. Tom Daschle said, ""Seniors should be more accepting of the conditions that come with age instead of treating them.""",chain-email,Other,,a chain e-mail.,health-care,,2009-04-02
1303,331,769,1.0,,,"All non-US citizens, illegal or not, will be provided with free health care services.",chain-email,Other,,a chain e-mail,"health-care,immigration",,2009-07-28
1304,331,837,0.0,,,The United States has never stood by and seen innocent people slaughtered to the extent thats happening in Syria.,saxby-chambliss,Republican,Georgia,"an interview on CNN's ""The Situation Room""","foreign-policy,history,military",U.S. Senator,2013-06-13
1305,331,1347,0.75,,,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.,alex-sink,Democrat,Florida,a campaign website,state-budget,,2010-09-13
1306,331,1349,0.75,,,"Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos.",texas-democratic-party,Democrat,Texas,a press release,immigration,Political party,2012-02-03
1307,331,1352,0.0,0.0,,Suzanne Bonamici supports the $500 billion cut to Medicare passed last year.,rob-cornilles,Republican,Oregon,a speech.,"health-care,medicare",consultant,2011-11-09
1308,332,273,0.7,0.7,,Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.',house-republicans,Republican,,a blog post.,abortion,,2009-03-23
1309,333,1358,0.7,0.95,,"President Barack Obama will not utter the words radical Islamic terrorism and as matter of policy, nobody in the administration will say the words radical Islamic terrorism.",ted-cruz,Republican,Texas,a news conference.,"islam,terrorism",Senator,2015-11-14
1310,334,306,0.05,,,Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,david-cicilline,Democrat,Rhode Island,a commentary in The Providence Journal,"climate-change,history,science,weather",mayor of Providence,2015-05-01
1311,334,612,0.2,,,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,john-mccain,Republican,Arizona,a campaign e-mail,bush-administration,U.S. senator,2008-06-03
1312,334,753,0.0,,,Mark Neumann = Nancy Pelosi,scott-walker,Republican,Wisconsin,campaign TV and radio ads,"federal-budget,infrastructure,message-machine,transportation,voting-record",Milwaukee County Executive,2010-09-07
1313,334,1296,0.25,,,Sometimes I was the only no vote on the entire board.,jeff-brandes,Republican,Florida,response to a question about his voting record.,voting-record,"Director of real estate at Tibbetts Holdings LLC, his family's business",2011-05-13
1314,334,1362,0.05,,,A picture shows former President Bill Clinton naked with another woman.,political-insider,Other,,a post on their website,fake-news,,2016-11-15
1315,335,571,0.85,0.85,,I haven't missed a vote since 1993.,chuck-grassley,Republican,Iowa,a conference call,history,U.S. senator,2009-12-30
1316,335,1116,0.8,,,"Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.",russ-feingold,Democrat,Wisconsin,a speech,"agriculture,economy,government-regulation,jobs,labor,unions,workers",,2015-08-18
1317,335,1218,0.45,0.45,,"Pope Francis uses a modest compact car to get around, while Creflo Dollar drives an expensive sports car.",viral-image,Other,,Facebook posts,religion,,2015-10-01
1318,335,1317,0.0,,,I spent only $36.29 on my campaign for governor.,robert-healey,Other,Rhode Island,interviews,"campaign-finance,elections,jobs",lawyer,2014-11-05
1319,335,1364,0.3,,,Preventive care does not save the government money.,david-brooks,Other,,an interview on the NewsHour with Jim Lehrer,"health-care,pundits",,2009-08-14
1320,336,773,0.3,,,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,evan-goyke,Democrat,Wisconsin,a speech,environment,"State Assembly, 18th District",2013-03-07
1321,336,864,0.7,,,In Rhode Island there are 150 different pension plans for public workers.,kernan-kerry-king,Republican,Rhode Island,"an interview on WPRI-TV's ""Newsmakers","economy,public-service,retirement,state-budget,workers",,2010-08-21
1322,336,1038,0.35,,,"In his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",george-w-bush,Republican,Texas,"his book, ""Decision Points.""","federal-budget,foreign-policy,health-care",President,2010-11-09
1323,336,1251,0.5,,,"Since 1994 when VAWA was first passed, incidents of domestic violence have dropped more than 50 percent.",jeff-merkley,Democrat,Oregon,a press call ,"congress,women",U.S. Senator,2013-02-07
1324,336,1365,0.8,,,Social Security is a Ponzi scheme.,john-loughlin,Republican,Rhode Island,a meet-the-candidates forum,social-security,"owner, Media-Rite LLC",2010-02-24
1325,337,376,0.8,,,"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",eric-cantor,Republican,Virginia,an interview on Comedy Central's Daily Show with Jon Stewart,"federal-budget,history",House Majority Leader,2010-10-12
1326,337,383,0.8,0.75,,"24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",alan-grayson,Democrat,Florida,"appearance on Bill Maher show on Oct. 7, 2011",economy,U.S. House of Representatives,2011-10-07
1327,337,685,0.6,,,McCain got more money from Airbus' U.S. executives than any other politician.,campaign-money-watch,Other,,a TV ad,"ethics,military",,2008-06-09
1328,337,1364,0.0,,,Preventive care does not save the government money.,david-brooks,Other,,an interview on the NewsHour with Jim Lehrer,"health-care,pundits",,2009-08-14
1329,337,1368,0.9,,,"It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education.",ron-paul,Republican,Texas,"a debate in Johnston, Iowa",education,U.S. representative,2007-12-12
1330,338,309,0.3,0.3,,We now have more jobs in solar than we do in oil.,hillary-clinton,Democrat,New York,an editorial board interview with the Concord Monitor,"economy,energy,environment,jobs,labor",Presidential candidate,2015-12-08
1331,338,477,0.6,0.6,,The Senate voted this week to allow illegal aliens access to Social Security benefits.,chain-email,Other,,a chain email,immigration,,2009-07-14
1332,338,791,0.15,,,Personal income is growing faster in Tennessee on average than any other state in the country.,bill-haslam,Republican,Tennessee,a speech to Carter County Republican Party,"economy,income",Governor,2012-04-20
1333,338,799,0.0,,,We don't have bars on campus in Texas. Its against the law... no alcohol allowed.,jeff-wentworth,Republican,Texas,"an interview on MSNBC's ""Hardball with Chris Matthews""","Alcohol,education,guns",State Senator,2011-02-22
1334,338,867,1.0,,,There is a very identifiable Somali community back home in Delaware.,joe-biden,Democrat,Delaware,remarks at a White House summit,"diversity,population,terrorism",U.S. senator,2015-02-17
1335,338,1151,0.95,,,"Whether the Amendment passes or not, the medical use of marijuana is a federal criminal offense.",pam-bondi,Republican,Florida,an initial brief to the Florida Supreme Court,"criminal-justice,drugs,health-care,marijuana,states",,2013-10-24
1336,338,1370,0.4,,,"In the past three years, state legislatures have enacted more of these restrictions (on abortion) than in the previous 10 years combined.",patty-murray,Democrat,Washington,an online statement,"abortion,health-care,women",U.S. Senator,2014-01-22
1337,339,657,0.5,,,"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.",peter-kilmartin,Democrat,Rhode Island,an interview on Rhode Island Public Radio,"candidates-biography,government-efficiency,government-regulation,history,job-accomplishments,legal-issues,transparency",state representative,2014-10-02
1338,339,661,0.65,,,74 percent of Republicans support the Affordable Care Act.,donna-edwards,Democrat,Maryland,"a roundtable discussion on CNN's ""State of the Union""","health-care,polls",U.S. House of Representatives,2014-07-13
1339,339,1188,0.1,,,The Wisconsin Republican Party tweeted Happy International Womens Day! You ladies should get paid less and not be able to make health care decisions.,graeme-zielinski,Democrat,Wisconsin,a tweet,women,"spokesman, Democratic Party of Wisconsin",2012-03-08
1340,339,1371,0.3,,,"In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews.",john-kerry,Democrat,Massachusetts,a speech,"corrections-and-updates,foreign-policy,religion",Secretary of State,2014-04-17
1341,339,1372,0.5,0.9,0.9,"The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.",david-cicilline,Democrat,Rhode Island,"an appearance on WPRI-TV's ""Newsmakers"" program","children,congress,debt,deficit,economy,families,immigration,legal-issues,taxes,workers",mayor of Providence,2013-07-21
